TIMESTAMP,STARTING_DATETIME,MIDPOINT_DATETIME,ENDING_DATETIME,NET_CARBON_DIOXIDE_FLUX,GPP,RECO,SENSIBLE_HEAT_FLUX,LATENT_HEAT_FLUX,EVAPOTRANSPIRATION,SOIL_HEAT_FLUX,NET_RADIATION,INCOMING_SHORTWAVE_RADIATION,OUTGOING_SHORTWAVE_RADIATION,INCOMING_LONGWAVE_RADIATION,OUTGOING_LONGWAVE_RADIATION,AIR_TEMPERATURE,SOIL_TEMPERATURE,AIR_PRESSURE,RELATIVE_HUMIDITY,VAPOUR_PRESSURE_DEFICIT,RAINFALL,SOIL_MOISTURE,WIND_SPEED,WIND_DIRECTION,NET_CARBON_DIOXIDE_FLUX_FLAG,SENSIBLE_HEAT_FLUX_FLAG,LATENT_HEAT_FLUX_FLAG,EVAPOTRANSPIRATION_FLAG
UTC,local,local,local,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,micromol/m2/s,mm,W/m2,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,deg C,kPa,%,kPa,mm,fraction,m/s,degrees,Dimensionless,Dimensionless,Dimensionless,Dimensionless
09/07/2023 10:45,09/07/2023 05:30,09/07/2023 05:45,09/07/2023 06:00,3.6411,0.0899,3.731,-2.767,-3.7321,-0.0028,-21.4736,-40.3099,6.1283,2.563,384.5879,428.463,22.1117,28.5701,100.5,100,0,0,0.1828,1.2291,203.2802,0,0,0,0
09/07/2023 11:15,09/07/2023 06:00,09/07/2023 06:15,09/07/2023 06:30,5.73,-1.9841,3.7459,-2.6035,-1.0638,-0.0008,-18.4997,-5.4118,49.4665,9.2936,385.106,430.6908,22.2655,28.4634,100.5,99.9967,0.0001,0,0.1825,1.5285,214.7052,0,0,0,0
09/07/2023 11:45,09/07/2023 06:30,09/07/2023 06:45,09/07/2023 07:00,5.7834,-1.9793,3.8041,2.6795,28.7682,0.0212,-13.8546,34.3785,100.5155,18.7968,387.6917,435.032,22.8093,28.4,100.5,98.0839,0.0535,0,0.1822,1.4092,249.6431,0,0,0,0
09/07/2023 12:15,09/07/2023 07:00,09/07/2023 07:15,09/07/2023 07:30,-1.8318,5.7387,3.9069,22.9098,93.7289,0.0693,-8.0869,119.9013,214.2312,41.5197,390.5337,443.3439,23.7554,28.3922,100.5,92.4095,0.2247,0,0.182,1.7168,244.9842,0,0,0,0
09/07/2023 12:45,09/07/2023 07:30,09/07/2023 07:45,09/07/2023 08:00,-0.9157,4.9617,4.046,62.1805,132.1859,0.0979,-1.8151,195.1123,310.2508,59.2111,399.4984,455.4258,25.0303,28.4006,100.5372,85.8375,0.4509,0,0.1816,1.5783,231.92,0,0,0,0
09/07/2023 13:15,09/07/2023 08:00,09/07/2023 08:15,09/07/2023 08:30,-0.0483,4.1814,4.1331,57.1556,107.9019,0.0799,5.6802,166.3062,255.5216,44.7667,414.3985,458.8473,25.8382,28.5554,100.6,83.4476,0.551,0,0.1813,2.0358,223.4612,0,0,0,0
09/07/2023 13:45,09/07/2023 08:30,09/07/2023 08:45,09/07/2023 09:00,-5.6786,9.8807,4.2021,104.6982,147.9274,0.1097,15.1191,305.4142,447.2406,79.725,406.9343,469.0358,26.4838,28.7877,100.6,80.0173,0.6918,0,0.1809,2.0972,225.6469,0,0,0,0
09/07/2023 14:15,09/07/2023 09:00,09/07/2023 09:15,09/07/2023 09:30,-10.9902,15.2622,4.272,74.954,156.2641,0.1159,23.9983,239.9446,349.6124,59.2837,419.1811,469.5652,27.1383,29.0599,100.6483,77.0813,0.824,0,0.1805,2.0874,249.8978,0,0,0,0
09/07/2023 14:45,09/07/2023 09:30,09/07/2023 09:45,09/07/2023 10:00,-12.2709,16.6043,4.3335,142.7103,295.4591,0.2193,29.3609,562.3248,775.1797,135.1076,413.7961,491.5434,27.7181,29.4186,100.6,76.0823,0.8915,0,0.1801,2.5417,270.5549,0,0,0,0
09/07/2023 15:15,09/07/2023 10:00,09/07/2023 10:15,09/07/2023 10:30,-13.3275,17.7881,4.4606,145.2816,319.4399,0.2374,33.1291,585.4568,799.0955,137.2973,422.3563,498.6976,28.8966,30.0602,100.6228,72.9786,1.0761,0,0.1796,3.6617,277.7666,0,0,0,0
09/07/2023 15:45,09/07/2023 10:30,09/07/2023 10:45,09/07/2023 11:00,-13.6613,18.1459,4.4846,152.8034,336.6163,0.2502,38.3172,569.1091,787.4127,132.6396,417.9452,503.6091,29.1383,30.8913,100.6,72.0036,1.1307,0,0.1791,3.3503,289.1977,0,0,0,0
09/07/2023 16:15,09/07/2023 11:00,09/07/2023 11:15,09/07/2023 11:30,-14.9942,19.5573,4.5632,173.9424,374.7178,0.2787,42.5151,623.9491,857.8658,143.4342,420.4348,510.9173,29.8787,31.7329,100.6,69.5032,1.2856,0,0.179,3.6622,306.1185,0,0,0,0
09/07/2023 16:45,09/07/2023 11:30,09/07/2023 11:45,09/07/2023 12:00,-16.0292,20.6538,4.6247,177.8261,387.4681,0.2884,41.0905,697.9289,955.9127,158.6198,423.7864,523.1503,30.465,32.6051,100.5556,67.0842,1.4352,0,0.1786,2.7102,305.2501,0,0,0,0
09/07/2023 17:15,09/07/2023 12:00,09/07/2023 12:15,09/07/2023 12:30,-15.6023,20.2787,4.6764,161.4895,357.3315,0.2661,32.4927,710.774,973.5627,161.8853,427.8514,528.7548,30.9633,33.6395,100.5,63.9368,1.6176,0,0.1784,3.1376,294.2764,0,0,0,0
09/07/2023 17:45,09/07/2023 12:30,09/07/2023 12:45,09/07/2023 13:00,-11.4593,16.0806,4.6214,112.293,255.1263,0.1897,17.762,298.2495,424.1968,71.6511,443.5699,497.8661,30.4836,34.5419,100.5,65.3653,1.5146,0.04,0.1785,3.6174,266.1403,0,0,0,0
09/07/2023 18:15,09/07/2023 13:00,09/07/2023 13:15,09/07/2023 13:30,-15.0808,19.3738,4.2931,179.1191,299.2121,0.2219,2.2973,360.0946,493.2645,85.7232,436.1298,483.5765,27.5091,34.684,100.505,78.5801,0.7923,4.54,0.1786,4.6838,217.8745,0,0,0,0
09/07/2023 18:45,09/07/2023 13:30,09/07/2023 13:45,09/07/2023 14:00,0.169,3.6752,3.8443,9.2106,94.7662,0.0701,-5.319,76.5417,101.1524,17.5399,430.615,437.6857,23.4509,33.1487,100.5473,96.1899,0.1125,24.98,0.2568,3.0317,212.0414,0,0,0,0
09/07/2023 19:15,09/07/2023 14:00,09/07/2023 14:15,09/07/2023 14:30,-7.9585,11.8609,3.9024,43.3499,173.6402,0.1285,-3.7772,336.2093,419.9934,68.7325,440.5063,455.5578,23.9991,31.4669,100.5,96.2492,0.1138,0,0.3056,1.571,247.6412,0,0,0,0
09/07/2023 19:45,09/07/2023 14:30,09/07/2023 14:45,09/07/2023 15:00,-7.2062,11.2467,4.0405,50.7389,123.539,0.0915,1.0228,245.7803,315.4024,54.8404,444.3142,459.096,25.2759,31.3038,100.5,91.3648,0.2784,0,0.3056,2.504,202.2604,0,0,0,0
09/07/2023 20:15,09/07/2023 15:00,09/07/2023 15:15,09/07/2023 15:30,-6.5115,10.6012,4.0897,47.2594,148.6499,0.1101,5.2535,257.2359,328.6013,57.8463,445.8906,459.4097,25.7449,31.3967,100.5,89.9254,0.3336,0.1,0.3044,3.3946,202.1714,0,0,0,0
09/07/2023 20:45,09/07/2023 15:30,09/07/2023 15:45,09/07/2023 16:00,-6.7133,10.8465,4.1332,52.1604,163.6795,0.1213,6.9335,264.3782,336.0298,58.2414,448.7598,462.17,26.1632,31.4,100.4734,87.2163,0.434,0,0.3031,2.5823,218.4281,0,0,0,0
09/07/2023 21:15,09/07/2023 16:00,09/07/2023 16:15,09/07/2023 16:30,-16.7193,20.9998,4.2805,126.4542,255.8337,0.1899,5.1459,522.2188,647.979,106.9606,459.3611,478.1607,27.5296,31.4183,100.4,80.5139,0.7188,0,0.2903,3.0811,210.5239,0,0,0,0
09/07/2023 21:45,09/07/2023 16:30,09/07/2023 16:45,09/07/2023 17:00,-10.1871,14.5265,4.3393,83.9376,156.6245,0.1163,1.4396,262.795,338.6844,57.2414,454.057,472.705,28.0911,31.6127,100.4,79.6794,0.7721,0,0.2804,2.9924,194.4159,0,0,0,0
09/07/2023 22:15,09/07/2023 17:00,09/07/2023 17:15,09/07/2023 17:30,-6.2173,10.5614,4.3442,36.1284,122.7864,0.0912,-4.7091,142.2537,228.681,39.8454,422.6545,469.2364,28.1583,31.6612,100.4083,80.0807,0.7599,0,0.2766,2.6133,204.7783,0,0,0,0
09/07/2023 22:45,09/07/2023 17:30,09/07/2023 17:45,09/07/2023 18:00,-1.827,6.1661,4.3391,11.6928,86.9019,0.0645,-15.9101,44.6111,105.4534,19.1362,424.1021,465.8082,28.135,31.5689,100.4744,82.5579,0.6646,0.01,0.2732,1.2726,206.6651,0,0,0,0
09/07/2023 23:15,09/07/2023 18:00,09/07/2023 18:15,09/07/2023 18:30,0.232,4.0997,4.3316,-0.7602,33.4876,0.0249,-29.6167,-0.9149,34.9638,6.7814,433.6737,462.7711,28.0895,31.4312,100.5,83.9048,0.6116,0,0.2706,0.8513,283.4105,0,0,0,0
09/07/2023 23:45,09/07/2023 18:30,09/07/2023 18:45,09/07/2023 19:00,2.7049,1.2572,3.9621,-9.0963,48.3012,0.0357,-39.0071,-12.4207,0.1135,3.5041,431.7465,440.7766,24.7303,31.1824,100.5283,89.1843,0.3485,8.07,0.2883,4.295,295.7198,0,0,0,0
10/07/2023 00:15,09/07/2023 19:00,09/07/2023 19:15,09/07/2023 19:30,5.1147,-1.297,3.8178,3.6252,92.3362,0.0682,-46.9466,-12.8127,-0.156,3.601,426.3694,435.4251,23.4319,30.673,100.5828,93.9952,0.1758,2.27,0.3002,4.8707,301.9122,0,0,0,0
10/07/2023 00:45,09/07/2023 19:30,09/07/2023 19:45,09/07/2023 20:00,3.6041,0.1541,3.7582,-2.563,4.1603,0.0031,-44.2416,-12.7743,-0.3386,2.5695,425.8324,435.6986,22.9072,30.1985,100.5,96.7649,0.0903,1.24,0.3009,1.0585,256.7537,0,0,0,0
10/07/2023 01:15,09/07/2023 20:00,09/07/2023 20:15,09/07/2023 20:30,3.3782,0.3791,3.7573,-2.6479,7.0305,0.0052,-36.7682,-13.0743,-1.0979,2.2498,425.7575,435.4841,22.9189,29.8635,100.5077,97.5103,0.0696,0.05,0.3011,1.4025,230.9391,0,0,0,0
10/07/2023 01:45,09/07/2023 20:30,09/07/2023 20:45,09/07/2023 21:00,3.4194,0.3367,3.7561,-2.6956,6.2046,0.0046,-28.2379,-12.6585,-1.1163,2.0781,425.6341,435.0982,22.9278,29.6129,100.6,97.2024,0.0783,0,0.3011,1.2818,232.6504,0,0,0,0
10/07/2023 02:15,09/07/2023 21:00,09/07/2023 21:15,09/07/2023 21:30,3.3645,0.4102,3.7746,-2.6279,6.371,0.0047,-24.2111,-12.1498,-1.1643,1.9791,426.7556,435.762,23.1178,29.4107,100.5295,97.5234,0.0701,0,0.301,1.3879,229.7471,0,0,0,0
10/07/2023 02:45,09/07/2023 21:30,09/07/2023 21:45,09/07/2023 22:00,3.3783,0.3927,3.771,-2.6117,9.8894,0.0073,-24.4848,-11.6821,-1.2793,1.4818,426.7333,435.6543,23.105,29.2362,100.5,98.5231,0.0418,0,0.3006,0.9332,205.7884,0,0,0,0
10/07/2023 03:15,09/07/2023 22:00,09/07/2023 22:15,09/07/2023 22:30,3.4561,0.302,3.758,-4.1028,2.3605,0.0017,-25.2069,-11.4286,-1.3471,1.3867,426.242,434.9368,23.0061,29.0701,100.5,98.9989,0.0281,0,0.299,1.7728,205.068,0,0,0,0
10/07/2023 03:45,09/07/2023 22:30,09/07/2023 22:45,09/07/2023 23:00,3.9294,-0.1628,3.7666,-5.0952,-2.8428,-0.0021,-25.1802,-11.2553,-1.4709,1.6106,426.5355,434.7093,23.105,28.9345,100.4983,98.0098,0.0563,0,0.2915,2.2626,200.4255,0,0,0,0
10/07/2023 04:15,09/07/2023 23:00,09/07/2023 23:15,09/07/2023 23:30,3.1789,0.5998,3.7788,-3.8794,1.1189,0.0008,-24.8089,-11.4795,-1.5889,1.6799,426.7415,434.9522,23.2367,28.7678,100.4567,97.1854,0.0802,0,0.2882,1.3893,209.8195,0,0,0,0
10/07/2023 04:45,09/07/2023 23:30,09/07/2023 23:45,10/07/2023 00:00,3.0767,0.6951,3.7718,-3.5744,1.5219,0.0011,-24.5783,-12.2047,-1.8238,1.5929,425.5498,434.3378,23.1928,28.6412,100.5,97.9688,0.0577,0,0.2858,1.0711,219.5364,0,0,0,0
10/07/2023 05:15,10/07/2023 00:00,10/07/2023 00:15,10/07/2023 00:30,3.1658,0.5894,3.7552,-4.0331,1.6325,0.0012,-24.5823,-11.685,-1.7125,1.3225,424.9753,433.6252,23.0606,28.5234,100.4217,98.767,0.0348,0,0.2829,1.3839,203.001,0,0,0,0
10/07/2023 05:45,10/07/2023 00:30,10/07/2023 00:45,10/07/2023 01:00,3.1982,0.5482,3.7464,-4.055,1.7999,0.0013,-24.5166,-11.856,-1.7283,1.3579,424.2878,433.0576,23,28.4057,100.4,99.3605,0.018,0,0.2803,1.2926,221.2749,0,0,0,0
10/07/2023 06:15,10/07/2023 01:00,10/07/2023 01:15,10/07/2023 01:30,3.1631,0.5852,3.7483,-3.992,1.9927,0.0015,-24.2269,-11.3755,-1.6091,1.3808,424.909,433.2946,23.0372,28.2834,100.4,99.3778,0.0175,0,0.2782,1.3213,214.4431,0,0,0,0
10/07/2023 06:45,10/07/2023 01:30,10/07/2023 01:45,10/07/2023 02:00,3.2407,0.5254,3.7661,-4.2245,1.5507,0.0011,-23.6554,-11.1452,-1.7012,1.3645,425.6203,433.6998,23.2216,28.1745,100.4,99.2195,0.0222,0,0.2766,1.6433,214.2749,0,0,0,0
10/07/2023 07:15,10/07/2023 02:00,10/07/2023 02:15,10/07/2023 02:30,3.1972,0.5802,3.7774,-4.1137,1.6895,0.0012,-22.6776,-10.9768,-1.7059,1.3866,426.2211,434.1053,23.3455,28.0695,100.4,99.11,0.0255,0,0.2751,1.4368,217.5635,0,0,0,0
10/07/2023 07:45,10/07/2023 02:30,10/07/2023 02:45,10/07/2023 03:00,3.21,0.5743,3.7843,-4.1396,1.7966,0.0013,-21.1349,-9.7331,-1.4012,1.1923,427.7231,434.8628,23.43,27.9834,100.3945,99.4471,0.0159,0,0.2742,1.4952,210.8866,0,0,0,0
10/07/2023 08:15,10/07/2023 03:00,10/07/2023 03:15,10/07/2023 03:30,3.2326,0.5716,3.8042,-4.1971,1.6881,0.0012,-19.2307,-7.3933,-0.7402,1.0923,431.1557,436.7165,23.6338,27.9,100.3677,99.7622,0.0069,0,0.2733,1.5423,215.6516,0,0,0,0
10/07/2023 08:45,10/07/2023 03:30,10/07/2023 03:45,10/07/2023 04:00,3.1166,0.7106,3.8272,-3.7742,2.1189,0.0016,-17.6026,-6.435,-0.602,0.9603,433.5935,438.4661,23.8666,27.8362,100.4,99.7078,0.0086,0,0.2724,1.1939,225.9625,0,0,0,0
10/07/2023 09:15,10/07/2023 04:00,10/07/2023 04:15,10/07/2023 04:30,3.4317,0.405,3.8367,-4.4525,-0.0577,0,-16.612,-5.7119,-0.529,0.8627,434.8702,439.1905,23.975,27.8,100.3834,99.7767,0.0067,0.02,0.2718,1.9112,197.775,0,0,0,0
10/07/2023 09:45,10/07/2023 04:30,10/07/2023 04:45,10/07/2023 05:00,3.24,0.6081,3.8482,-4.1605,1.0699,0.0008,-15.8462,-5.458,-0.3986,0.8405,435.5468,439.7657,24.1022,27.8,100.3,99.976,0.0007,0,0.2712,1.8969,189.4633,0,0,0,0
10/07/2023 10:15,10/07/2023 05:00,10/07/2023 05:15,10/07/2023 05:30,5.1131,-1.2378,3.8753,-5.6989,-7.0346,-0.0052,-15.9002,-5.1217,-0.4465,0.9975,437.1751,440.8527,24.3738,27.8,100.3,99.5941,0.0124,0,0.2705,2.6133,190.3615,0,0,0,0
10/07/2023 10:45,10/07/2023 05:30,10/07/2023 05:45,10/07/2023 06:00,5.0621,-1.171,3.8911,-3.5362,0.5463,0.0004,-19.474,-2.7154,2.8588,1.7614,437.5934,441.4062,24.5466,27.8,100.3,98.7545,0.0384,0.01,0.2698,2.2454,195.0842,0,0,0,0
10/07/2023 11:15,10/07/2023 06:00,10/07/2023 06:15,10/07/2023 06:30,2.4419,1.4543,3.8962,-1.4712,3.8284,0.0028,-25.5365,10.1487,18.2714,4.3514,438.4456,442.217,24.6205,27.7989,100.3066,98.5613,0.0446,0.86,0.2694,2.4971,202.0401,0,0,0,0
10/07/2023 11:45,10/07/2023 06:30,10/07/2023 06:45,10/07/2023 07:00,2.9792,0.9143,3.8936,-7.1617,-3.1452,-0.0023,-29.2798,4.5464,11.3288,3.3577,437.1242,440.5489,24.6228,27.7156,100.305,97.6966,0.0713,8.71,0.2977,3.7169,192.4632,0,0,0,0
10/07/2023 12:15,10/07/2023 07:00,10/07/2023 07:15,10/07/2023 07:30,2.3773,1.4918,3.8691,-20.0269,6.5421,0.0048,-31.3668,8.2907,16.4154,4.3595,436.049,439.8143,24.4222,27.625,100.34,97.763,0.0684,0.86,0.3054,4.6233,202.1011,0,0,0,0
10/07/2023 12:45,10/07/2023 07:30,10/07/2023 07:45,10/07/2023 08:00,5.6725,-1.8266,3.8458,-41.2881,17.7921,0.0132,-34.2878,8.6822,16.4392,3.9464,434.0834,437.894,24.233,27.58,100.4361,96.8902,0.094,9.32,0.3057,4.1901,267.1957,0,0,0,0
10/07/2023 13:15,10/07/2023 08:00,10/07/2023 08:15,10/07/2023 08:30,6.0996,-2.3515,3.7481,-52.9197,112.2685,0.083,-33.9008,6.3416,11.8768,2.2057,429.8517,433.1812,23.3517,27.4767,100.4978,98.26,0.0501,17.78,0.3054,3.8776,271.8047,0,0,0,0
10/07/2023 13:45,10/07/2023 08:30,10/07/2023 08:45,10/07/2023 09:00,3.9852,-0.2493,3.736,-22.0419,25.9124,0.0192,-24.9588,4.7279,12.4633,3.0383,428.6482,433.3453,23.2645,27.3373,100.4761,98.1436,0.0529,2.04,0.3068,2.5326,242.089,0,0,0,0
10/07/2023 14:15,10/07/2023 09:00,10/07/2023 09:15,10/07/2023 09:30,1.0987,2.616,3.7147,2.9115,59.777,0.0442,-9.0281,87.7894,113.7325,18.9195,428.6211,435.6446,23.0927,27.2028,100.5,98.0587,0.0548,0.09,0.3079,1.6391,237.2322,0,0,0,0
10/07/2023 14:45,10/07/2023 09:30,10/07/2023 09:45,10/07/2023 10:00,-7.9792,11.7761,3.7969,39.6974,173.731,0.1285,7.5634,268.2499,329.8741,52.2656,437.8037,447.1623,23.8831,27.21,100.5,97.3382,0.0793,0,0.3078,1.8597,249.3849,0,0,0,0
10/07/2023 15:15,10/07/2023 10:00,10/07/2023 10:15,10/07/2023 10:30,-3.8002,7.6878,3.8876,47.5817,136.16,0.1008,20.0362,289.1872,359.016,59.1415,441.5035,452.1908,24.7548,27.4187,100.5,93.8455,0.1924,0,0.3073,2.3385,279.9598,0,0,0,0
10/07/2023 15:45,10/07/2023 10:30,10/07/2023 10:45,10/07/2023 11:00,-19.0837,23.0962,4.0125,71.186,128.8793,0.0955,26.954,355.6081,447.7355,75.9236,444.6762,460.88,25.9464,27.7492,100.5,88.381,0.3903,0,0.3065,2.7031,277.4233,0,0,0,0
10/07/2023 16:15,10/07/2023 11:00,10/07/2023 11:15,10/07/2023 11:30,-17.5533,21.6688,4.1155,102.3855,261.355,0.1938,30.1674,415.3093,538.0078,88.2907,433.3499,467.7576,26.9375,28.1948,100.5,83.5494,0.5859,0,0.3056,2.7183,270.2597,0,0,0,0
10/07/2023 16:45,10/07/2023 11:30,10/07/2023 11:45,10/07/2023 12:00,-4.9412,9.1158,4.1746,91.2277,205.5589,0.1525,32.6025,517.1711,674.4053,106.0249,422.0322,473.2416,27.5198,28.6475,100.4511,80.6622,0.7115,0,0.3016,3.3576,270.7546,0,0,0,0
10/07/2023 17:15,10/07/2023 12:00,10/07/2023 12:15,10/07/2023 12:30,-14.9664,19.263,4.2967,154.0154,385.0671,0.2861,34.096,710.2429,923.5369,142.8363,416.7238,487.1814,28.6948,29.2102,100.4006,74.1823,1.018,0,0.2934,3.8847,270.4291,0,0,0,0
10/07/2023 17:45,10/07/2023 12:30,10/07/2023 12:45,10/07/2023 13:00,-15.4882,19.84,4.3517,142.8822,356.4249,0.2649,33.3894,618.0026,804.769,128.0705,430.5876,489.2835,29.2428,29.9802,100.4,71.5164,1.1573,0,0.2879,4.0225,276.6489,0,0,0,0
10/07/2023 18:15,10/07/2023 13:00,10/07/2023 13:15,10/07/2023 13:30,-14.252,18.6581,4.4061,124.7436,329.5851,0.2451,31.7506,487.9286,646.2708,104.7304,435.4217,489.0335,29.7854,30.6275,100.4,69.1161,1.2954,0,0.2829,3.9836,281.313,0,0,0,0
10/07/2023 18:45,10/07/2023 13:30,10/07/2023 13:45,10/07/2023 14:00,-15.5661,19.9964,4.4304,136.4957,349.9881,0.2603,30.8097,551.6824,724.9203,115.0993,432.2574,490.3961,30.0462,31.057,100.4,66.8522,1.4122,0,0.2788,3.7423,286.227,0,0,0,0
10/07/2023 19:15,10/07/2023 14:00,10/07/2023 14:15,10/07/2023 14:30,-16.2224,20.7036,4.4812,154.9147,397.1844,0.2956,29.2236,701.9811,919.2571,144.5586,426.2893,499.0067,30.5581,31.3838,100.4,64.0575,1.578,0,0.275,3.7409,282.3663,0,0,0,0
10/07/2023 19:45,10/07/2023 14:30,10/07/2023 14:45,10/07/2023 15:00,-14.5821,19.1113,4.5291,146.9992,361.7721,0.2694,24.9422,707.3467,936.8009,147.5587,420.8085,502.7039,31.0443,31.7365,100.4,60.7154,1.7703,0,0.2717,3.7264,274.495,0,0,0,0
10/07/2023 20:15,10/07/2023 15:00,10/07/2023 15:15,10/07/2023 15:30,-9.2845,13.7795,4.495,83.3076,240.2599,0.1788,19.3746,319.4819,441.1839,70.6899,437.4807,488.4927,30.7524,32.1032,100.4,62.4307,1.6659,0,0.2688,2.9864,279.0673,0,0,0,0
10/07/2023 20:45,10/07/2023 15:30,10/07/2023 15:45,10/07/2023 16:00,-11.6994,16.2154,4.516,100.8808,283.0307,0.2107,15.6885,347.5885,472.3909,78.3743,443.5577,489.9858,30.9838,32.1128,100.4,61.0284,1.7497,0,0.2668,2.7751,282.8144,0,0,0,0
10/07/2023 21:15,10/07/2023 16:00,10/07/2023 16:15,10/07/2023 16:30,-10.616,15.0921,4.4761,74.8342,243.0838,0.1808,14.5572,230.9541,329.1536,53.672,439.5674,484.095,30.6368,32.05,100.4,64.5752,1.5607,0,0.2651,3.2148,320.5209,0,0,0,0
10/07/2023 21:45,10/07/2023 16:30,10/07/2023 16:45,10/07/2023 17:00,-12.7527,17.2243,4.4716,104.7717,298.381,0.2221,13.2537,370.3494,513.2405,87.2614,434.3761,490.0057,30.6259,31.9278,100.4,64.9265,1.5437,0,0.2636,2.8053,311.8043,0,0,0,0
10/07/2023 22:15,10/07/2023 17:00,10/07/2023 17:15,10/07/2023 17:30,-11.0472,15.5748,4.5277,64.1287,242.8982,0.1808,9.4221,282.6836,412.5047,68.8579,428.4474,489.4106,31.1912,31.9,100.4,61.5362,1.7481,0,0.262,3.1975,315.4393,0,0,0,0
10/07/2023 22:45,10/07/2023 17:30,10/07/2023 17:45,10/07/2023 18:00,-10.5509,15.0075,4.4567,60.0799,227.1578,0.169,4.01,216.3929,343.4874,59.5821,415.5533,483.0657,30.5477,31.9,100.4,64.6551,1.5482,0,0.2607,2.301,310.3563,0,0,0,0
10/07/2023 23:15,10/07/2023 18:00,10/07/2023 18:15,10/07/2023 18:30,-3.5029,7.9463,4.4434,36.8664,140.133,0.1042,-1.4662,57.0124,139.764,21.4116,412.9332,474.2732,30.4525,31.7517,100.4166,64.9392,1.5294,0,0.2597,2.1843,309.6771,0,0,0,0
10/07/2023 23:45,10/07/2023 18:30,10/07/2023 18:45,10/07/2023 19:00,-0.5417,4.8811,4.3393,17.2556,124.4242,0.0925,-6.7515,64.0357,150.7355,27.101,409.8337,469.4326,29.4945,31.4858,100.5,69.264,1.2673,0,0.2587,2.5334,320.4444,0,0,0,0
11/07/2023 00:15,10/07/2023 19:00,10/07/2023 19:15,10/07/2023 19:30,0.3913,3.908,4.2993,3.6345,75.9995,0.0565,-12.0749,-4.6171,60.5367,8.9304,406.8161,463.0395,29.1446,31.1613,100.5,68.4999,1.2732,0,0.2579,2.5526,333.7732,0,0,0,0
11/07/2023 00:45,10/07/2023 19:30,10/07/2023 19:45,10/07/2023 20:00,3.2548,0.9473,4.2021,0.3325,18.1893,0.0245,-16.4109,-48.9893,3.7812,0.4219,402.7456,455.0942,28.252,30.8085,100.5,73.3918,1.0223,0,0.2575,1.1649,351.2348,1,1,1,0
11/07/2023 01:15,10/07/2023 20:00,10/07/2023 20:15,10/07/2023 20:30,2.7889,1.2465,4.0354,-1.8865,43.2643,-0.0117,-19.5976,-51.6424,-4.3975,-0.5432,400.1765,447.9644,26.6998,30.4851,100.5,81.1335,0.663,0,0.2573,0.5592,291.2676,1,1,1,0
11/07/2023 01:45,10/07/2023 20:30,10/07/2023 20:45,10/07/2023 21:00,4.0276,-0.153,3.8746,-2.28,21.5257,-0.0043,-21.8763,-55.4214,-3.9226,0.3556,392.1262,443.2695,25.2052,30.1963,100.5266,91.5094,0.273,0,0.257,0.5695,301.7318,1,1,1,0
11/07/2023 02:15,10/07/2023 21:00,10/07/2023 21:15,10/07/2023 21:30,3.1469,0.6466,3.7935,-3.0773,7.5244,0.0008,-23.4371,-55.8059,-3.1699,1.1368,388.9601,440.4594,24.464,29.9112,100.6,95.6449,0.1337,0,0.257,0.3828,245.2722,1,1,1,0
11/07/2023 02:45,10/07/2023 21:30,10/07/2023 21:45,10/07/2023 22:00,5.2588,-1.4912,3.7676,-2.0079,0.9321,-0.0017,-24.536,-55.8791,-2.5763,1.1521,386.4743,438.6251,24.2456,29.6624,100.6,97.9594,0.0618,0,0.2567,0.6462,145.0851,1,1,1,0
11/07/2023 03:15,10/07/2023 22:00,10/07/2023 22:15,10/07/2023 22:30,4.3327,-0.5954,3.7373,-0.6373,5.2487,0.0006,-25.4307,-57.0829,-3.1086,0.9628,383.7729,436.7845,23.9851,29.4212,100.6,97.9736,0.0605,0,0.2565,0.5516,297.8891,1,1,1,0
11/07/2023 03:45,10/07/2023 22:30,10/07/2023 22:45,10/07/2023 23:00,5.4036,-1.7256,3.678,0.1699,-1.2308,0.0036,-26.1921,-56.8116,-2.4704,1.0977,381.7427,434.9863,23.4495,29.2023,100.6,99.562,0.0126,0,0.2563,0.8629,317.0775,1,1,1,0
11/07/2023 04:15,10/07/2023 23:00,10/07/2023 23:15,10/07/2023 23:30,5.5686,-1.9201,3.6486,-1.9654,-5.5945,-0.0009,-26.7233,-57.5308,-2.5563,0.963,379.0257,433.0371,23.1962,28.9907,100.6,99.95,0.0014,0,0.2561,0.7729,188.3112,1,1,1,0
11/07/2023 04:45,10/07/2023 23:30,10/07/2023 23:45,11/07/2023 00:00,2.9047,0.7301,3.6348,-1.4263,6.2122,0.0008,-26.9606,-54.8764,-2.3099,1.2038,380.9464,432.3091,23.0917,28.7951,100.6,99.9972,0.0001,0,0.256,0.5069,230.462,1,1,1,0
11/07/2023 05:15,11/07/2023 00:00,11/07/2023 00:15,11/07/2023 00:30,5.2132,-1.5946,3.6187,-0.9913,5.9418,0.001,-27.0895,-53.2426,-2.1497,0.9842,381.0066,431.1153,22.9645,28.609,100.6,100,0,0,0.2557,0.6358,278.5577,1,1,1,0
